SALEDATE;PDCODE;QTY;UNITVAL;TOTALSALE;CUMSALES;CLIENTCODE;CLIENTCITY;CLIENTSTATE
11/07/2022;76;0.1;153;15.3;389416.35;175;Porto Alegre;RS
11/07/2022;141;1;37.8;37.8;390121.88;175;Porto Alegre;RS
11/07/2022;28;1;13.6;13.6;390367.9;175;Porto Alegre;RS
11/07/2022;23;1;12.75;12.75;390445.25;175;Porto Alegre;RS
11/07/2022;17;1;11.9;11.9;390511.55;175;Porto Alegre;RS
12/07/2022;95;2;5.2;10.4;390612.2;84;Caxias do Sul;RS
12/07/2022;25;3;17;51;390663.2;84;Caxias do Sul;RS
12/07/2022;2;2;29.5;59;390811.45;84;Caxias do Sul;RS
12/07/2022;15;4;13.6;54.4;390865.85;84;Caxias do Sul;RS
12/07/2022;137;2;10.2;20.4;390886.25;84;Caxias do Sul;RS
12/07/2022;12;6;19.55;117.3;391003.55;84;Caxias do Sul;RS
12/07/2022;1;20;16.8;336;391339.55;84;Caxias do Sul;RS
12/07/2022;85;2;12.75;25.5;391381.85;84;Caxias do Sul;RS
12/07/2022;80;2;12.75;25.5;391407.35;84;Caxias do Sul;RS
12/07/2022;2;3;29.75;89.25;390752.45;107;Osorio;RS
12/07/2022;95;10;5.2;52;390601.8;117;Porto Alegre;RS
12/07/2022;1;1;16.8;16.8;391356.35;117;Porto Alegre;RS
13/07/2022;30;0.246;60.35;14.8461;391524.2;33;Porto Alegre;RS
13/07/2022;2;6;29.75;178.5;391719.7;33;Porto Alegre;RS
13/07/2022;13;1;35;35;392300.55;33;Porto Alegre;RS
13/07/2022;40;0.11;130;14.3;392798.69;33;Porto Alegre;RS
13/07/2022;79;1;50;50;391509.35;45;Porto Alegre;RS
13/07/2022;2;6;29.75;178.5;391898.2;45;Porto Alegre;RS
13/07/2022;122;2;42.5;85;392385.55;45;Porto Alegre;RS
13/07/2022;114;9.605;25.5;244.9275;392685.64;45;Porto Alegre;RS
13/07/2022;95;10;5.2;52;391459.35;114;Porto Alegre;RS
13/07/2022;2;1;29.75;29.75;392136.2;114;Porto Alegre;RS
13/07/2022;2;3;29.75;89.25;392106.45;125;Porto Alegre;RS
13/07/2022;25;1;17;17;391541.2;131;Esteio;RS
13/07/2022;2;1;29.75;29.75;392165.95;131;Esteio;RS
13/07/2022;15;1;13.6;13.6;392179.55;131;Esteio;RS
13/07/2022;13;1;35;35;392265.55;131;Esteio;RS
13/07/2022;114;0.732;25.5;18.666;392704.31;131;Esteio;RS
13/07/2022;96;1;39;39;392758.97;131;Esteio;RS
13/07/2022;23;3;12.75;38.25;392850.54;131;Esteio;RS
13/07/2022;146;3;10.2;30.6;392210.15;173;Gravatai;RS
13/07/2022;137;2;10.2;20.4;392230.55;173;Gravatai;RS
13/07/2022;122;1.298;42.5;55.165;392440.72;173;Gravatai;RS
13/07/2022;114;0.614;25.5;15.657;392719.97;173;Gravatai;RS
13/07/2022;23;2;12.75;25.5;392876.04;173;Gravatai;RS
13/07/2022;22;2;10.2;20.4;392896.44;173;Gravatai;RS
13/07/2022;19;6;10.2;61.2;392957.64;173;Gravatai;RS
13/07/2022;2;4;29.75;119;392017.2;174;Porto Alegre;RS
13/07/2022;75;1;25.42;25.42;392784.39;174;Porto Alegre;RS
13/07/2022;28;1;13.6;13.6;392812.29;174;Porto Alegre;RS
13/07/2022;17;1;11.9;11.9;392969.54;174;Porto Alegre;RS
14/07/2022;2;7;29.75;208.25;393827.24;8;Porto Alegre;RS
14/07/2022;27;5;25;125;395750.83;8;Porto Alegre;RS
14/07/2022;30;0.659;60.35;39.77065;393259.31;14;Porto Alegre;RS
14/07/2022;12;3;19.55;58.65;394950.43;14;Porto Alegre;RS
14/07/2022;1;6;16.8;100.8;395260.75;14;Porto Alegre;RS
14/07/2022;97;0.932;71.4;66.5448;395378.91;14;Porto Alegre;RS
14/07/2022;2;10;29.75;297.5;393618.99;20;Porto Alegre;RS
14/07/2022;40;0.26;130;33.8;395583.97;20;Porto Alegre;RS
14/07/2022;30;0.246;60.35;14.8461;393274.15;33;Porto Alegre;RS
14/07/2022;2;6;29.75;178.5;394184.24;33;Porto Alegre;RS
14/07/2022;13;1;35;35;394646.04;33;Porto Alegre;RS
14/07/2022;40;0.11;130;14.3;395625.83;33;Porto Alegre;RS
14/07/2022;2;6;29.75;178.5;394005.74;142;Pelotas;RS
14/07/2022;13;2;35;70;394611.04;142;Pelotas;RS
14/07/2022;122;5.166;42.5;219.555;394865.6;142;Pelotas;RS
14/07/2022;114;6.15;25.5;156.825;395137;142;Pelotas;RS
14/07/2022;85;10;12.75;127.5;395539.97;142;Pelotas;RS
14/07/2022;2;4;29.75;119;394303.24;148;Porto Alegre;RS
14/07/2022;2;4;29.75;119;394422.24;148;Porto Alegre;RS
14/07/2022;15;3;13.6;40.8;394463.04;148;Porto Alegre;RS
14/07/2022;145;0.5;54;27;394490.04;148;Porto Alegre;RS
14/07/2022;142;1;27;27;394517.04;148;Porto Alegre;RS
14/07/2022;122;0.616;42.5;26.18;394891.78;148;Porto Alegre;RS
14/07/2022;114;0.9;25.5;22.95;395159.95;148;Porto Alegre;RS
14/07/2022;97;0.47;71.4;33.558;395412.47;148;Porto Alegre;RS
14/07/2022;68;1;10.2;10.2;395550.17;148;Porto Alegre;RS
14/07/2022;30;0.221;60.35;13.33735;393287.49;152;Porto Alegre;RS
14/07/2022;25;2;17;34;393321.49;152;Porto Alegre;RS
14/07/2022;135;4;6;24;394541.04;152;Porto Alegre;RS
14/07/2022;115;1;29.75;29.75;394980.18;152;Porto Alegre;RS
14/07/2022;1;2;16.8;33.6;395294.35;152;Porto Alegre;RS
14/07/2022;125;0.212;85;18.02;395312.37;152;Porto Alegre;RS
14/07/2022;40;0.212;130;27.56;395611.53;152;Porto Alegre;RS
14/07/2022;79;5;50;250;393219.54;176;Porto Alegre;RS
15/07/2022;79;1;55.1;55.1;396065.93;57;Porto Alegre;RS
15/07/2022;39;1;25.6;25.6;396103.91;57;Porto Alegre;RS
15/07/2022;18;2;36;72;396601.41;57;Porto Alegre;RS
15/07/2022;1;1;16.8;16.8;396835.06;57;Porto Alegre;RS
15/07/2022;125;0.233;80;18.64;397142.78;57;Porto Alegre;RS
15/07/2022;28;1;12.8;12.8;397494.8;57;Porto Alegre;RS
15/07/2022;19;1;9.6;9.6;397920.65;57;Porto Alegre;RS
15/07/2022;130;1.116;39.95;44.5842;397124.14;99;Santa Maria;RS
15/07/2022;80;4;12.75;51;397372.28;99;Santa Maria;RS
15/07/2022;75;1;25.42;25.42;397397.7;99;Santa Maria;RS
15/07/2022;28;4;13.6;54.4;397482;99;Santa Maria;RS
15/07/2022;23;15;12.75;191.25;397911.05;99;Santa Maria;RS
15/07/2022;95;50;5.2;260;396010.83;110;Santa Maria;RS
15/07/2022;30;0.63;60.35;38.0205;396202.16;132;Porto Alegre;RS
15/07/2022;2;1;29.75;29.75;396499.66;132;Porto Alegre;RS
15/07/2022;40;0.23;130;29.9;397427.6;132;Porto Alegre;RS
15/07/2022;15;10;13.6;136;396737.41;154;Santa Maria;RS
15/07/2022;85;10;12.75;127.5;397321.28;154;Santa Maria;RS
15/07/2022;79;0.2251;55;12.3805;396078.31;163;Porto Alegre;RS
15/07/2022;2;1;29.75;29.75;396529.41;166;Cachoeirinha;RS
15/07/2022;122;0.575;42.5;24.4375;396761.85;166;Cachoeirinha;RS
15/07/2022;122;0.304;42.5;12.92;396774.77;166;Cachoeirinha;RS
15/07/2022;114;0.388;25.5;9.894;396784.66;166;Cachoeirinha;RS
15/07/2022;1;2;16.8;33.6;396818.26;166;Cachoeirinha;RS
15/07/2022;30;0.998;60.35;60.2293;396164.14;172;Porto Alegre;RS
15/07/2022;2;9;29.75;267.75;396469.91;172;Porto Alegre;RS
15/07/2022;130;6.12;39.95;244.494;397079.56;172;Porto Alegre;RS
15/07/2022;94;4;12.75;51;397193.78;172;Porto Alegre;RS
15/07/2022;27;9;25;225;397719.8;172;Porto Alegre;RS
16/07/2022;2;2;29.75;59.5;398656.1;16;Porto Alegre;RS
16/07/2022;131;2;14;28;398684.1;45;Porto Alegre;RS
16/07/2022;71;6.4;37.19;238.016;398258.67;69;Porto Alegre;RS
16/07/2022;30;1.022;60.35;61.6777;398358.6;69;Porto Alegre;RS
16/07/2022;111;0.8;44.41;35.528;398754.62;69;Porto Alegre;RS
16/07/2022;110;2.16;37.78;81.6048;398836.23;69;Porto Alegre;RS
16/07/2022;97;1.517;71.4;108.3138;398944.54;69;Porto Alegre;RS
16/07/2022;96;1;39;39;398983.54;69;Porto Alegre;RS
16/07/2022;2;8;29.75;238;398596.6;89;Porto Alegre;RS
16/07/2022;13;1;35;35;398719.1;89;Porto Alegre;RS
16/07/2022;79;2;50;100;398020.65;162;Garopaba;SC
16/07/2022;31;1;38.25;38.25;398296.92;172;Porto Alegre;RS
18/07/2022;30;0.285;60.35;17.19975;399000.74;60;Florianopolis;SC
18/07/2022;2;1;29.75;29.75;399238.74;60;Florianopolis;SC
18/07/2022;15;2;13.6;27.2;399265.94;60;Florianopolis;SC
18/07/2022;21;2;17;34;399351.71;60;Florianopolis;SC
18/07/2022;2;3;29.75;89.25;399208.99;132;Porto Alegre;RS
18/07/2022;122;0.591;42.5;25.1175;399291.06;132;Porto Alegre;RS
18/07/2022;40;0.205;130;26.65;399317.71;132;Porto Alegre;RS
18/07/2022;2;4;29.75;119;399119.74;148;Porto Alegre;RS
19/07/2022;2;5;29.75;148.75;399599.62;54;Florianopolis;SC
19/07/2022;13;5;35;175;400050.71;54;Florianopolis;SC
19/07/2022;1;4;16.8;67.2;400153.83;64;Porto Alegre;RS
19/07/2022;30;0.707;71;50.197;399401.91;74;Porto Alegre;RS
19/07/2022;25;3;16.32;48.96;399450.87;74;Porto Alegre;RS
19/07/2022;2;1;28.6;28.6;399836.47;74;Porto Alegre;RS
19/07/2022;15;3;13.08;39.24;399875.71;74;Porto Alegre;RS
19/07/2022;12;2;17.96;35.92;400086.63;74;Porto Alegre;RS
19/07/2022;1;4;16.4;65.6;400219.43;74;Porto Alegre;RS
19/07/2022;97;0.47;71.4;33.558;400252.99;74;Porto Alegre;RS
19/07/2022;2;3;29.75;89.25;399807.87;107;Osorio;RS
19/07/2022;96;4;39;156;400408.99;130;Porto Alegre;RS
19/07/2022;2;4;29.75;119;399718.62;156;Porto Alegre;RS
20/07/2022;79;0.5;50;25;400485.99;45;Porto Alegre;RS
20/07/2022;2;2;29.75;59.5;401247.74;45;Porto Alegre;RS
20/07/2022;122;2.132;42.5;90.61;401368.1;45;Porto Alegre;RS
20/07/2022;114;5.983;25.5;152.5665;401560.23;45;Porto Alegre;RS
20/07/2022;2;7;29.75;208.25;401069.24;89;Porto Alegre;RS
20/07/2022;95;10;5.2;52;400460.99;118;Porto Alegre;RS
20/07/2022;2;1;29.75;29.75;401277.49;118;Porto Alegre;RS
20/07/2022;2;4;29.75;119;401188.24;144;Porto Alegre;RS
20/07/2022;2;12;29.75;357;400860.99;147;Porto Alegre;RS
20/07/2022;122;0.931;42.5;39.5675;401407.66;163;Porto Alegre;RS
20/07/2022;76;0.1;180;18;400503.99;177;Porto Alegre;RS
20/07/2022;1;1;21;21;401581.23;177;Porto Alegre;RS
21/07/2022;2;10;29.75;297.5;402606.28;8;Porto Alegre;RS
21/07/2022;27;2;25;50;403654.38;8;Porto Alegre;RS
21/07/2022;30;0.499;60.35;30.11465;401995.77;14;Porto Alegre;RS
21/07/2022;12;2;19.55;39.1;403237.83;14;Porto Alegre;RS
21/07/2022;1;3;16.8;50.4;403391.78;14;Porto Alegre;RS
21/07/2022;97;0.503;71.4;35.9142;403506.88;14;Porto Alegre;RS
21/07/2022;2;10;29.75;297.5;402308.78;20;Porto Alegre;RS
21/07/2022;137;1;10.2;10.2;403198.73;20;Porto Alegre;RS
21/07/2022;96;2.5;39;97.5;403604.38;20;Porto Alegre;RS
21/07/2022;30;0.257;60.35;15.50995;402011.28;45;Porto Alegre;RS
21/07/2022;12;1;19.55;19.55;403257.38;45;Porto Alegre;RS
21/07/2022;30;1.943;60.35;117.26005;401898.49;73;Porto Alegre;RS
21/07/2022;2;1;29.75;29.75;403052.53;73;Porto Alegre;RS
21/07/2022;15;1;13.6;13.6;403188.53;73;Porto Alegre;RS
21/07/2022;2;5;29.75;148.75;402933.53;86;Porto Alegre;RS
21/07/2022;15;4;13.6;54.4;403174.93;86;Porto Alegre;RS
21/07/2022;2;3;29.75;89.25;403022.78;129;Porto Alegre;RS
21/07/2022;2;6;29.75;178.5;402784.78;136;Porto Alegre;RS
21/07/2022;79;4;50;200;401781.23;163;Porto Alegre;RS
21/07/2022;30;1.113;60.35;67.16955;401965.66;178;Santo Antonio da Patrulha;RS
21/07/2022;15;5;13.6;68;403120.53;178;Santo Antonio da Patrulha;RS
21/07/2022;1;5;16.8;84;403341.38;178;Santo Antonio da Patrulha;RS
21/07/2022;97;1.109;71.4;79.1826;403470.97;178;Santo Antonio da Patrulha;RS
22/07/2022;30;0.238;60.35;14.3633;404318.74;28;Santa Cruz do Sul;RS
22/07/2022;15;10;13.6;136;404574.24;28;Santa Cruz do Sul;RS
22/07/2022;94;1;12.75;12.75;404993.79;28;Santa Cruz do Sul;RS
22/07/2022;40;0.229;130;29.77;405110.56;28;Santa Cruz do Sul;RS
22/07/2022;79;10;13;130;404304.38;57;Porto Alegre;RS
22/07/2022;2;2;30;60;404378.74;57;Porto Alegre;RS
22/07/2022;114;1.68;24;40.32;404798.63;57;Porto Alegre;RS
22/07/2022;1;2;16.8;33.6;404863.96;57;Porto Alegre;RS
22/07/2022;97;0.456;67.2;30.6432;404981.04;57;Porto Alegre;RS
22/07/2022;85;2;12;24;405068.79;57;Porto Alegre;RS
22/07/2022;80;1;12;12;405080.79;57;Porto Alegre;RS
22/07/2022;28;3;12.8;38.4;405148.96;57;Porto Alegre;RS
22/07/2022;23;4;12;48;405196.96;57;Porto Alegre;RS
22/07/2022;5;1;79.2;79.2;405343.31;57;Porto Alegre;RS
22/07/2022;13;1;35;35;404622.84;67;Arambare;RS
22/07/2022;122;0.358;42.5;15.215;404699.66;67;Arambare;RS
22/07/2022;12;1;19.55;19.55;404758.31;67;Arambare;RS
22/07/2022;22;2;10.2;20.4;405230.11;67;Arambare;RS
22/07/2022;95;100;5.2;520;404174.38;102;Sao Gabriel;RS
22/07/2022;2;2;29.75;59.5;404438.24;166;Cachoeirinha;RS
22/07/2022;15;1;13.6;13.6;404587.84;166;Cachoeirinha;RS
22/07/2022;13;1;35;35;404657.84;166;Cachoeirinha;RS
22/07/2022;122;0.626;42.5;26.605;404684.45;166;Cachoeirinha;RS
22/07/2022;12;2;19.55;39.1;404738.76;166;Cachoeirinha;RS
22/07/2022;114;1.244;25.5;31.722;404830.36;166;Cachoeirinha;RS
22/07/2022;130;1.122;39.95;44.8239;404908.78;166;Cachoeirinha;RS
22/07/2022;85;4;12.75;51;405044.79;166;Cachoeirinha;RS
22/07/2022;23;1;12.75;12.75;405209.71;166;Cachoeirinha;RS
22/07/2022;125;0.4162;100;41.62;404950.4;179;Porto Alegre;RS
22/07/2022;22;1;10.2;10.2;405240.31;179;Porto Alegre;RS
22/07/2022;17;2;11.9;23.8;405264.11;179;Porto Alegre;RS
23/07/2022;2;10;29.75;297.5;406004.05;13;Porto Alegre;RS
23/07/2022;23;2;12.75;25.5;407617.4;13;Porto Alegre;RS
23/07/2022;2;2;29.75;59.5;406390.8;16;Porto Alegre;RS
23/07/2022;2;4;29.75;119;406242.05;34;Taquara;RS
23/07/2022;13;2;35;70;406640.15;34;Taquara;RS
23/07/2022;71;4.8;37.19;178.512;405571.82;69;Porto Alegre;RS
23/07/2022;30;0.432;60.35;26.0712;405706.55;69;Porto Alegre;RS
23/07/2022;112;0.3;56.67;17.001;406666.84;69;Porto Alegre;RS
23/07/2022;111;0.8;44.41;35.528;407164.72;69;Porto Alegre;RS
23/07/2022;97;0.922;71.4;65.8308;407230.55;69;Porto Alegre;RS
23/07/2022;96;1.5;39;58.5;407289.05;69;Porto Alegre;RS
23/07/2022;63;0.296;42.5;12.58;405584.4;91;Caxias do Sul;RS
23/07/2022;18;1;38.25;38.25;406488.55;91;Caxias do Sul;RS
23/07/2022;15;6;13.6;81.6;406570.15;91;Caxias do Sul;RS
23/07/2022;114;0.38;25.5;9.69;406649.84;91;Caxias do Sul;RS
23/07/2022;1;1;16.8;16.8;406683.64;91;Caxias do Sul;RS
23/07/2022;141;4;37.8;151.2;406834.84;91;Caxias do Sul;RS
23/07/2022;133;0.36;55.25;19.89;406854.73;91;Caxias do Sul;RS
23/07/2022;28;1;13.6;13.6;407391.9;91;Caxias do Sul;RS
23/07/2022;2;3;29.75;89.25;406331.3;125;Porto Alegre;RS
23/07/2022;30;0.622;60.35;37.5377;405680.48;129;Porto Alegre;RS
23/07/2022;2;1;29.75;29.75;406450.3;129;Porto Alegre;RS
23/07/2022;2;1;29.75;29.75;406420.55;140;Porto Alegre;RS
23/07/2022;79;1;50;50;405393.31;172;Porto Alegre;RS
23/07/2022;30;0.97;60.35;58.5395;405642.94;172;Porto Alegre;RS
23/07/2022;2;4;29.75;119;406123.05;172;Porto Alegre;RS
23/07/2022;130;6.87;39.95;274.4565;407129.19;172;Porto Alegre;RS
23/07/2022;94;7;12.75;89.25;407378.3;172;Porto Alegre;RS
23/07/2022;27;8;25;200;407591.9;172;Porto Alegre;RS
25/07/2022;2;4;29.75;119;407736.4;132;Porto Alegre;RS
25/07/2022;122;0.696;42.5;29.58;407765.98;132;Porto Alegre;RS
25/07/2022;114;1.183;25.5;30.1665;407796.15;132;Porto Alegre;RS
25/07/2022;40;0.235;130;30.55;407826.7;132;Porto Alegre;RS
26/07/2022;96;1;39;39;408442.84;71;Porto Alegre;RS
26/07/2022;2;8;29.75;238;408064.7;89;Porto Alegre;RS
26/07/2022;2;4;29.75;119;408183.7;127;Porto Alegre;RS
26/07/2022;2;1;29.75;29.75;408213.45;159;Esteio;RS
26/07/2022;15;1;13.6;13.6;408227.05;159;Esteio;RS
26/07/2022;146;1;10.2;10.2;408237.25;159;Esteio;RS
26/07/2022;13;1;35;35;408272.25;159;Esteio;RS
26/07/2022;122;0.469;42.5;19.9325;408292.18;159;Esteio;RS
26/07/2022;12;2;19.55;39.1;408331.28;159;Esteio;RS
26/07/2022;114;0.857;25.5;21.8535;408353.13;159;Esteio;RS
26/07/2022;114;0.671;25.5;17.1105;408370.24;159;Esteio;RS
26/07/2022;1;2;16.8;33.6;408403.84;159;Esteio;RS
26/07/2022;94;1;12.75;12.75;408455.59;159;Esteio;RS
26/07/2022;85;1;12.75;12.75;408468.34;159;Esteio;RS
26/07/2022;80;1;12.75;12.75;408481.09;159;Esteio;RS
26/07/2022;23;1;12.75;12.75;408493.84;159;Esteio;RS
26/07/2022;22;9;10.2;91.8;408585.64;159;Esteio;RS
26/07/2022;19;2;10.2;20.4;408606.04;159;Esteio;RS
27/07/2022;30;0.457;60.35;27.57995;409395.24;10;Porto Alegre;RS
27/07/2022;2;4;29.75;119;412346.44;10;Porto Alegre;RS
27/07/2022;2;2;29.75;59.5;412405.94;14;Porto Alegre;RS
27/07/2022;133;0.1803;68;12.2604;413576.54;14;Porto Alegre;RS
27/07/2022;94;1;12.75;12.75;413589.29;14;Porto Alegre;RS
27/07/2022;30;9.654;60.35;582.6189;409367.66;26;Pelotas;RS
27/07/2022;2;98;28.9;2832.2;412227.44;26;Pelotas;RS
27/07/2022;114;40.644;25.5;1036.422;413526.98;26;Pelotas;RS
27/07/2022;72;2;53.47;106.94;413696.23;26;Pelotas;RS
27/07/2022;70;10;39;390;414086.23;26;Pelotas;RS
27/07/2022;95;20;5.2;104;408710.04;118;Porto Alegre;RS
27/07/2022;1;1;16.8;16.8;413564.28;118;Porto Alegre;RS
27/07/2022;2;1;29.75;29.75;412435.69;180;Porto Alegre;RS
27/07/2022;122;0.954;42.5;40.545;412476.24;180;Porto Alegre;RS
27/07/2022;114;0.354;25.5;9.027;413547.48;180;Porto Alegre;RS
27/07/2022;79;1.5;50;75;408785.04;181;Porto Alegre;RS
27/07/2022;122;0.337;42.5;14.3225;412490.56;181;Porto Alegre;RS
27/07/2022;114;0.45;25.5;11.475;413538.46;181;Porto Alegre;RS
28/07/2022;2;7;29.75;208.25;414691.7;8;Porto Alegre;RS
28/07/2022;27;3;25;75;415786.57;8;Porto Alegre;RS
28/07/2022;2;10;29.75;297.5;414483.45;20;Porto Alegre;RS
28/07/2022;2;4;29.75;119;414959.45;45;Porto Alegre;RS
28/07/2022;122;1.684;42.5;71.57;415277.72;45;Porto Alegre;RS
28/07/2022;114;5.254;25.5;133.977;415469.5;45;Porto Alegre;RS
28/07/2022;95;2;5.2;10.4;414096.63;57;Porto Alegre;RS
28/07/2022;2;2;30;60;415019.45;57;Porto Alegre;RS
28/07/2022;155;1;11.2;11.2;415030.65;57;Porto Alegre;RS
28/07/2022;15;10;12.8;128;415158.65;57;Porto Alegre;RS
28/07/2022;1;12;16.8;201.6;415711.57;57;Porto Alegre;RS
28/07/2022;30;1.48;60.35;89.318;414185.95;77;Porto Alegre;RS
28/07/2022;2;5;29.75;148.75;414840.45;148;Porto Alegre;RS
28/07/2022;143;5;9.5;47.5;415206.15;148;Porto Alegre;RS
28/07/2022;122;1.36;42.5;57.8;415335.52;163;Porto Alegre;RS
28/07/2022;114;1.587;25.5;40.4685;415509.97;163;Porto Alegre;RS
29/07/2022;2;3;29.75;89.25;417553.35;28;Santa Cruz do Sul;RS
29/07/2022;70;2.3;42.5;97.75;419900.24;28;Santa Cruz do Sul;RS
29/07/2022;71;4.8;37.19;178.512;416015.08;69;Porto Alegre;RS
29/07/2022;30;0.545;60.35;32.89075;416482.37;69;Porto Alegre;RS
29/07/2022;111;0.8;44.41;35.528;419165.72;69;Porto Alegre;RS
29/07/2022;110;0.36;37.78;13.6008;419179.32;69;Porto Alegre;RS
29/07/2022;97;1.037;71.4;74.0418;419325.47;69;Porto Alegre;RS
29/07/2022;96;1.5;39;58.5;419419.24;69;Porto Alegre;RS
29/07/2022;2;2;29.75;59.5;417702.1;71;Porto Alegre;RS
29/07/2022;96;1;39;39;419458.24;71;Porto Alegre;RS
29/07/2022;30;2.106;60.35;127.0971;416449.48;73;Porto Alegre;RS
29/07/2022;2;1;29.75;29.75;417791.35;73;Porto Alegre;RS
29/07/2022;139;1;42.5;42.5;419087.89;73;Porto Alegre;RS
29/07/2022;79;1;50;50;415836.57;99;Santa Maria;RS
29/07/2022;15;3;13.6;40.8;417968.15;99;Santa Maria;RS
29/07/2022;1;10;16.8;168;419028.59;99;Santa Maria;RS
29/07/2022;97;1.01;71.4;72.114;419251.43;99;Santa Maria;RS
29/07/2022;25;15;17;255;416771.35;142;Pelotas;RS
29/07/2022;2;10;29.75;297.5;417136.85;142;Pelotas;RS
29/07/2022;122;5.458;42.5;231.965;418213.71;142;Pelotas;RS
29/07/2022;12;5;19.55;97.75;418311.46;142;Pelotas;RS
29/07/2022;114;6.316;25.5;161.058;418502.27;142;Pelotas;RS
29/07/2022;1;19;16.8;319.2;418860.59;142;Pelotas;RS
29/07/2022;80;20;12.75;255;419802.49;142;Pelotas;RS
29/07/2022;30;0.277;60.35;16.71695;416516.35;148;Porto Alegre;RS
29/07/2022;2;3;29.75;89.25;417642.6;148;Porto Alegre;RS
29/07/2022;1;1;16.8;16.8;419045.39;148;Porto Alegre;RS
29/07/2022;97;0.246;71.4;17.5644;419360.74;148;Porto Alegre;RS
29/07/2022;30;5.092;60.35;307.3022;416322.38;149;Santa Maria;RS
29/07/2022;30;0.286;60.35;17.2601;416499.63;152;Porto Alegre;RS
29/07/2022;25;4;17;68;416839.35;152;Porto Alegre;RS
29/07/2022;2;2;29.75;59.5;417761.6;152;Porto Alegre;RS
29/07/2022;15;1;13.6;13.6;417981.75;152;Porto Alegre;RS
29/07/2022;115;1;29.75;29.75;418341.21;152;Porto Alegre;RS
29/07/2022;97;0.248;71.4;17.7072;419343.18;152;Porto Alegre;RS
29/07/2022;21;1;17;17;420168.24;152;Porto Alegre;RS
29/07/2022;17;1;11.9;11.9;420180.14;152;Porto Alegre;RS
29/07/2022;15;10;13.6;136;417927.35;154;Santa Maria;RS
29/07/2022;85;5;12.75;63.75;419547.49;154;Santa Maria;RS
29/07/2022;68;5;10.2;51;419951.24;154;Santa Maria;RS
29/07/2022;2;4;29.75;119;417464.1;156;Porto Alegre;RS
29/07/2022;114;1.5341;25.5;39.11955;418541.39;163;Porto Alegre;RS
29/07/2022;2;7;29.75;208.25;417345.1;172;Porto Alegre;RS
29/07/2022;139;1;42.3;42.3;419130.19;172;Porto Alegre;RS
29/07/2022;94;2;12.75;25.5;419483.74;172;Porto Alegre;RS
29/07/2022;27;8;25;200;420151.24;172;Porto Alegre;RS
30/07/2022;2;2;29.75;59.5;420255.81;16;Porto Alegre;RS
30/07/2022;137;1;9.6;9.6;420295.16;57;Porto Alegre;RS
30/07/2022;29;1;16.17;16.17;420196.31;129;Porto Alegre;RS
30/07/2022;2;1;29.75;29.75;420285.56;129;Porto Alegre;RS
01/08/2022;23;6;12.75;76.5;420396.4;182;Porto Alegre;RS
01/08/2022;122;0.582;42.5;24.735;420319.9;183;Porto Alegre;RS
02/08/2022;95;6;5.2;31.2;420427.6;84;Caxias do Sul;RS
02/08/2022;25;4;17;68;420523.48;84;Caxias do Sul;RS
02/08/2022;2;2;29.75;59.5;420999.48;84;Caxias do Sul;RS
02/08/2022;12;6;19.55;117.3;421116.78;84;Caxias do Sul;RS
02/08/2022;1;20;16.8;336;421470.89;84;Caxias do Sul;RS
02/08/2022;94;2;12.75;25.5;421652.39;84;Caxias do Sul;RS
02/08/2022;85;2;12.75;25.5;421677.89;84;Caxias do Sul;RS
02/08/2022;96;4;39;156;421626.89;130;Porto Alegre;RS
02/08/2022;30;0.462;60.35;27.8817;420455.48;132;Porto Alegre;RS
02/08/2022;2;2;29.75;59.5;420939.98;132;Porto Alegre;RS
02/08/2022;114;0.71;25.5;18.105;421134.89;132;Porto Alegre;RS
02/08/2022;40;0.12;130;15.6;421693.49;132;Porto Alegre;RS
02/08/2022;2;12;29.75;357;420880.48;147;Porto Alegre;RS
03/08/2022;2;8;29.75;238;421931.49;45;Porto Alegre;RS
03/08/2022;122;2.48;42.5;105.4;422071.89;45;Porto Alegre;RS
03/08/2022;114;9.288;25.5;236.844;422308.73;45;Porto Alegre;RS
03/08/2022;139;1;42.3;42.3;422418.23;45;Porto Alegre;RS
03/08/2022;110;1.08;37.78;40.8024;422669.49;69;Porto Alegre;RS
03/08/2022;1;4;16.8;67.2;422375.93;91;Caxias do Sul;RS
03/08/2022;28;1;13.6;13.6;422683.09;91;Caxias do Sul;RS
03/08/2022;145;0.5;70;35;421966.49;148;Porto Alegre;RS
03/08/2022;130;5.268;39.95;210.4566;422628.69;172;Porto Alegre;RS
04/08/2022;2;8;29.75;238;423361.9;8;Porto Alegre;RS
04/08/2022;27;10;25;250;424137.6;8;Porto Alegre;RS
04/08/2022;30;0.668;60.35;40.3138;422775.4;10;Porto Alegre;RS
04/08/2022;2;5;29.75;148.75;423510.65;10;Porto Alegre;RS
04/08/2022;2;10;29.75;297.5;423123.9;20;Porto Alegre;RS
04/08/2022;13;1;35;35;423682.5;45;Porto Alegre;RS
04/08/2022;96;2;39;78;423887.6;71;Porto Alegre;RS
04/08/2022;95;10;5.2;52;422735.09;114;Porto Alegre;RS
04/08/2022;25;3;17;51;422826.4;131;Esteio;RS
04/08/2022;2;2;29.75;59.5;423570.15;131;Esteio;RS
04/08/2022;15;2;13.6;27.2;423627.1;131;Esteio;RS
04/08/2022;137;2;10.2;20.4;423647.5;131;Esteio;RS
04/08/2022;12;2;19.55;39.1;423721.6;131;Esteio;RS
